date,code,rank,brand,product,price,like,img_url,period_ym
20260329,12841568,142,정관장,[정관장] 활기마이트(액상30ml+분말500mg) 1입,5900,212,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260313140418_dd7ad1cfb0c0418492ebe16bf1bd16c1.jpg,202603
20260329,9652476,143,웰릿,"""센스선물 면역 젤리"" 웰릿 이뮨베라 14포 2박스(+카카오단독선물포장/쇼핑백) 면역력증진 장건강 피부건강 3중 기능성",36500,1591,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251124111817_72958bae81cc46f8a933a14d407043d3.jpg,202603
20260329,12409184,144,CJ웰케어,"""피부면역 & 장케어"" [파우치에 쏙, 초소형 캡슐] 피부 면역 100억 고함량 유산균 바이오코어 (캡슐/포 택1)",11900,468,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260325120757_981e32cf32e848128ecb8a7a1d74c030.jpg,202603
20260329,999294,145,순수식품,"""하루한포의 건강선물"" [단독구성] 도라지배즙 1박스(25포) 배도라지즙",10900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260220101638_4b70602ac25846c3842806c30ac45cc2.jpg,202603
20260329,3778681,146,려원담,"[추천GIFT] ""면역력과 피로개선"" 6년근 홍삼정 에버타임 스탠다드 홍삼 스틱 30포 (원통)",18900,9300,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219094543_20a5ad8ba90944a6b953dc328624ade9.jpg,202603
20260329,7501305,147,GNM자연의품격,"""30일팩"" [한판에 비타민+코엔자임Q10+루테인+알티지오메가3] 올인원 뉴트리션 멀티비타민 코큐텐 1박스 / 부모님 직장인 수험생 선물",33900,2362,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219081133_a4352616594046f395ec55e93f2a3edd.jpg,202603
20260329,12493570,148,경남제약,"[쇼핑백 증정] ""하루 한 포, 비타민C"" 레모나산 30일분 - 춘식이",9900,224,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260209154652_a3c56d4a36364e559a95a94004e92dd8.jpg,202603
20260329,927895,149,종근당,침향환 골드 침향 60환 1세트 부모님 건강 선물,67500,8297,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260212090437_cbf96490571144af8b353665e319b735.jpg,202603
20260329,10660693,150,허닭,"[최저가도전] ""냉장고가 필요 없는"" 허닭ON 촉촉 실온 닭가슴살 120g 20팩",36900,1252,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251229162138_b8c3e1f13e654c39ad26c23ac9728d95.jpg,202603
20260329,987524,151,순수식품,[전용쇼핑백] 6년근 홍삼정 에브리데이 스틱 1박스(30포),20900,4494,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260220101322_2bb7f4d170ea43ed80a08e95d7768d8a.jpg,202603
20260329,10591119,152,센트룸,[카카오 단독 특가]센트룸 원데이팩 맨/우먼 2030 30일팩 2종 택1,50000,912,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251120111402_07c005923c1d49c4893599b2217b1bad.jpg,202603
20260329,6499587,153,닥터브라이언,"""맛있는 비타민젤리"" [선물세트] 닥터브라이언 비타민 구미5종 기획전 (2개입)",29900,1872,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316083817_6c81bdcd96dd4d6c803289719e0c9482.jpg,202603
20260329,3333820,154,고려은단,"""혈행건강 선물"" 고려은단 식물성 퓨어 알티지 rTG 오메가3 60캡슐(2개월)",19000,1892,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250317104558_c13f0dfffae049b6af0d889feece8a68.jpg,202603
20260329,6409678,155,숙취해소제,"[술자리인싸템] ""센스있는 선물세트"" 숙취해소 히말라야 파티스마트 10개입 젤리 2박스+[오리지널 10개입 1박스+보드게임 츄루마불 증정]",25900,5399,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260323143704_7688ca422c2f4b768867d48cb565b482.jpg,202603
20260329,10612542,156,셀렉스,"""득근선물"" 프로핏 100% WPI 프로틴 음료 330ml 12팩 초콜릿/코코넛/복숭아",25900,1786,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260227154751_22586d241e024545af6fcbdef2311a1b.jpg,202603
20260329,2941525,157,종근당건강,"""대한민국1등 유산균"" 종근당건강 락토핏 코어 선물세트 1박스(3개월분) /유산균은 역시 락토핏!",28900,2791,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240531165353_921cd449c5c342459411a8d1545240e3.jpg,202603
20260329,12818547,158,원기담,"""하루한병"" 원기담 메가 알부민 맥스 20ml 30병(30일분 액상형 앰플)",47200,4200,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260212122340_97c78670388e4c208d03abf43aa3126b.jpg,202603
20260329,3769589,159,랩노쉬,"""27g운동인 단백질"" [랩노쉬] 프로틴 드링크 350ml 12개입 (라떼/메론)",25900,1469,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251103110021_48c6fea4274d452fb4d3be00b892e1fe.jpg,202603
20260329,12147626,160,GNM자연의품격,"""30일팩"" [한판에 비타민+유산균+밀크씨슬+오메가3+루테인]올인원 뉴트리션 멀티비타민 유산균 30판 1박스(1개월분)",39900,953,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260319175427_17fd3f9500a543d1a501c312e19ef362.jpg,202603
20260329,12860441,161,한끼통살,[한끼통살] 한끼통살 맛보기 닭가슴살 21일 식단관리,29900,193,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260309095548_39add6f4cec744b08988b150f2ef246f.jpg,202603
20260329,3328182,162,고려은단,"""프리미엄 비타민"" 고려은단 비타민C 골드플러스 240정(8개월)",34900,1012,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250721092919_41f4348c3c3f46b5820c648f795c31a9.jpg,202603
20260329,682864,163,종근당건강,"""온가족 유산균 선물"" 락토핏 골드 3통(150일분)",40900,2408,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260324082919_48c4723871224a7c9732bee8a58dc42b.jpg,202603
20260329,10819188,164,종근당건강,[비타민 선물 추천] 아임비타 멀티비타민 이뮨샷 7입,16900,185,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260116164731_320887a96a9948a69c8cb3443b2950f2.jpg,202603
20260329,7896280,165,홀랜드앤바렛,"""영국 직수입 비타민"" 영국에서 온 프리미엄 비타민 칼슘 & 마그네슘 & 아연 & 비타민D 120정",20000,4034,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219083732_00e98e7c130f45af823e91f4d87cf284.jpg,202603
20260329,10471927,166,동국제약,동국제약 엘리나 고함량 비타민C 1박스(30포)+기프트백 증정 / 연말 크리스마스 감사 직장인 영양제 선물,9900,3579,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260108095246_353f83590ad745fcb014cd90438e3764.jpg,202603
20260329,10549095,167,삼대오백,[운동 보충제]최고의 인기 조합 BCAA오리지널+크레아틴 300g 헬스 활력 부스터,29900,779,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251021110629_66f230c207d44278a57bb026a12fef46.jpg,202603
20260329,8023557,168,홀랜드앤바렛,"""건강선물 추천"" 영국 프리미엄 비타민 영양제 올스타 세트 (3종으로 챙기는 하루 필수 에너지)",33900,1318,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251226133409_507aff6929a8413e80224b4c8c1d9088.jpeg,202603
20260329,8950669,169,오니스트,[콜라겐선물] 트리플콜라겐 2박스(28개입),60190,506,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240122183801_478796b685a2411eae09b8d56aeeebde.png,202603
20260329,2231834,170,뉴트리원,"""맛있는 건강 선물"" [뉴트리원] 김희애 석류 더 콜라겐 젤리 선물세트(3개입) +쇼핑백 증정 / 여성 선물 추천""카카오선물하기",39900,9013,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251226135837_bb5fd5928431488789606b6472641900.png,202603
20260329,4853980,171,이지맘,"""산후조리 출산선물"" [선물포장] 출산한 산모를 위한 이지맘 멀티비타민 영양제 수유부 출산후 종합비타민 [메시지카드]",34500,3053,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260126104618_459ca70d7bcb461abe4ef7dac865cf36.jpg,202603
20260329,7745813,172,설혜담,"""환절기 선물추천"" [파워 이뮨 증정] 설혜담 프로폴리스 담은 배도라지스틱 30포 / 호주 국산 배즙 하루한포 건강 부모님 직장인 선물",24900,7819,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316090521_b79ca2d947e94735a071cefa1781822a.jpg,202603
20260329,12714908,173,마더네스트,"""피로회복+눈건강"" 마더네스트 이뮨비타민 바이탈 부스터샷 10입 (10일분)_멀티비타민",25900,129,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260304110806_8363db50af53453daa4dffa9381e898e.jpg,202603
20260329,12610607,174,동아제약,"[단독] 비타그란 비타민C 구미젤리 버라이어티팩 (복숭아/포도/오렌지 3가지맛, 45봉 대용량) + 비타민 젤리 7봉 증정",28000,878,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260202092211_00e38e2fe402489d95a92bf2256894da.jpg,202603
20260329,5194959,175,고려은단,"""건강이 최고심!"" 고려은단 최고심 쏠라C 30정 x 4개(레몬맛, 블루베리맛 택1) 비타민C 캔디",12000,6543,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250812090405_b9555e7430d744b887030caeb0cc646c.jpg,202603
20260329,3607477,176,GNM자연의품격,"""피로한 눈을 위해!"" GNM 루테인 지아잔틴 아스타잔틴 2박스(총 2개월분) / 눈건강",27900,1295,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250411115046_4670bf9002b9431588cd6fbdf1a6c598.jpg,202603
20260329,10760700,177,본죽식품,"""환절기선물"" [본죽] 목에는 짜먹는 스틱 3종 세가지맛 세트 (배도라지/모과생강/꿀유자)",14900,1250,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241128142750_b1b74859ad57470ba90a14287b496c1b.jpg,202603
20260329,12582178,178,건강즙,하루한포 쏙 바이핏 양배추즙 호박즙 석류즙 60포 (택1),20000,6364,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251117161311_acc7fd3b166e4f83b94090b1202557d5.jpg,202603
20260329,5699173,179,GNM자연의품격,"""샤인머스켓맛 비타민"" [120구미/비타민젤리] GNM 행운충전 멀티비타민 구미 선물세트 총 2개월분",21900,9969,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260325091800_a20f2d3a159a4e44b4ce6ce701ff7354.jpg,202603
20260329,11928541,180,한끼통살,[베스트셀러 통살 모음집] [한끼통살] 닭가슴살 통살만 모았닭 20개입 + 증정,38900,358,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250915142914_fd829bdfd6894f46ba0a6df664b5595e.jpg,202603
20260329,12083740,181,덴프스,"""원조 한팩비타민"" 트루바이타민 (36일분) 유럽산 멀티비타민 틴케이스 에디션 외 택1 / 수험생 부모님 직장인 선물",29000,3529,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260108150827_e2108c11344f49479cceca95efdbbb9b.jpg,202603
20260329,11794220,182,뉴케어,"""1등 완전균형영양식"" [스타벅스 쿠폰 4천원권] 뉴케어 클래식 구수한맛/검은깨맛 200ml 16입(1BOX) 2종 택1",32900,267,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260313113209_55aab89a914649e3a1869aed23985123.jpg,202603
20260329,1124665,183,상아제약,하루한포 6년근 홍삼정 데일리타임 홍삼스틱 30포,20900,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260309105550_aaf3a16eab5e480e8d7891025a147a82.jpg,202603
20260329,6522233,184,익스트림,"""간건강 선물"" 간건강 피로개선 익스트림 김종국 밀크씨슬 플러스 1박스 (2개월분) + 선물포장",11900,9343,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260112160839_bad4315354884e8c896e4cec8617faa4.jpg,202603
20260329,758604,185,잼/청/꿀,"""하루한포 건강선물"" 100% 국내산 1+등급 프리미엄 천연꿀 데일리허니 꿀 스틱 30포 (선물포장)",21900,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240318113650_8161deeed37e40c29d5774fabde33dbc.jpg,202603
20260329,12659476,186,건강식품,가나디 비타민 젤리 2종 택1 + 스티커팩 2P 증정 (멀티비타민&미네랄/비타민B&C&에너지부스터),16900,1096,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251212145223_af95033f42c54667aaf10ad054ff5c3b.jpg,202603
20260329,11282146,187,락티브,"""편한 밤을 위한"" 락티브 식물성 멜라토닌 함유 멜라드림 1박스(2개월분)/직장인선물 여행선물 퇴사선물 +손편지 증정",21900,388,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219103839_61635dcf59f949adb53cad930557bd94.jpg,202603
20260329,12186190,188,뉴트리원,"[SNS 인기템] ""비비랩 듀얼샷"" [뉴트리원] 비비랩 올리브 레몬 듀얼샷 (2박스 / 20포) / 올레샷, 올리브오일, 레몬즙",36900,493,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251224100312_821aae6ffd9f4e47a0a15e0e888af7cb.png,202603
20260329,2922935,189,퍼니트,"""에너지부스터"" 고함량 L-아르기닌 파워업 6000 2박스 (30포)",19900,1097,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250611154246_2d91afa497034a9dba5b6a57afa97d6d.jpg,202603
20260329,10263713,190,뉴트리원,"""명품비타민"" [뉴트리원] 올인원 종합비타민 이뮨샷 3박스(21병/3주분) +2병&쇼핑백&밀크씨슬 증정 / 멀티비타민&미네랄",49700,1606,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251010143721_80c54af16d1343379bf8e764d01d39f0.jpg,202603
20260329,1291317,191,GNM자연의품격,"GNM rTG 알티지 오메가3 60캡슐 2박스 / 1일 EPA+DHA 1,000mg",26900,2295,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250514114515_5af5c1b97ae346ab87f9eb0dd2059cae.jpg,202603
20260329,2191632,192,에버콜라겐,"""에버콜라겐 입문용"" [쇼핑백+메시지카드 증정] 에버콜라겐 타임 50포 (1박스)",49900,1569,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260319092550_a6fdc6ed399f4f1e884c7ad6f4a16aa9.jpg,202603
20260329,12456702,193,뉴트리원,"""활력 선물"" [뉴트리원] 프리미엄 알부민 골드 2박스 (14병/2주분) +전용 쇼핑백 증정 / 액상형 알부민, 선물추천",25900,479,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260319102400_8bf19ca0696e41a8ba8864f8a13e2638.jpg,202603
20260329,1182620,194,젊은농부,"""청정지역양배추로만든"" 든든한 하루 젊은농부 양배추즙 30포(한달분)",16900,3861,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260127112225_7d9440f80a4b4c78b83790c32ed608be.jpg,202603
20260329,2174606,195,랩노쉬,"""고단백 식단간식"" [랩노쉬] 단백쿠키 10개입 (4종혼합/더블초코/피넛버터/아몬드앤그린티/리치코코넛)",11900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250923104250_79646ab131a547ea914de70596c41ed0.jpg,202603
20260329,11657891,196,익스트림,"""급찐급빠"" [7+1구성]익스트림 다이어트 단백질쉐이크 3가지맛 택1(곡물맛/초코맛/제주녹차맛)",24500,885,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260113161208_2dac3cd560bb43379525e80281e116ac.jpg,202603
20260329,696636,197,GNM자연의품격,"""간건강 챙기세요!"" GNM 건강한 간 밀크씨슬 선물세트 1박스(총 6개월분) / 간건강 실리마린 비타민B",33900,3211,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250411115005_bba93e24d3074d46bd8bb9684d49e020.jpg,202603
20260329,4590458,198,고려은단,"""고함량 비타민D"" 고려은단 메가도스D 비타민D3 4000IU 120정(4개월)",14000,889,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230130180701_11454c3c026f4974962ce4467a189ec8.jpg,202603
20260329,9911329,199,플라이밀,"""과일맛"" 라이블링 애사비 클렌즈 1박스 30포, 5종 택1",25900,1907,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260204113644_31b111e2032b497e9b0a517787337c23.jpg,202603
20260329,9907568,200,종근당건강,"""비타민 선물추천"" 아임비타 멀티비타민 이뮨샷 3박스(15입)",35900,4656,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251118120029_d196ce9f73de49b8b973d16c82468122.jpg,202603
20260329,10127042,201,한끼통살,[한끼통살] 닭가슴살 2주 식단 패키지 14팩,25900,1348,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250520093406_5d5c267178804f878d36a86a26efb74b.jpg,202603
20260329,8022180,202,노티드(건강),"""맛있는 이뮨비타민"" [사쉐 증정] 노티드 스마일 이뮨 멀티비타민 7개입 1박스+구미비타 증정 / 청포도맛 액상 종합비타민",20900,8915,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260310153220_fc4aa4d73d9247328990e6dbcab2ccaa.png,202603
20260329,1060462,203,퓨어마스터,"""진한 석류맛"" 퓨어마스터 석류 멀티비타민 스틱 12g 30포",14900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219095628_1d26f6c6900f4ad98a3a1880c950b69f.jpg,202603
20260329,7759090,204,덴프스,"""원조 한팩비타민"" 트루바이타민 I 1박스(1개월분) /고함량 비타민 루테인 부모님 수험생 직장인 선물",29000,1635,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251212091659_17d75f159c124360a0b69ab02401a8ea.jpg,202603
20260329,10665544,205,대웅제약,"""건강선물 추천"" [대웅제약] 피로회복제 우루샷 2정 8박스 세트/ 피로회복 영양제 / 식약처인증 육체피로개선",14900,1692,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250625141035_3b05fdf62fca4bbcae6b9805e1d5c0b5.png,202603
20260329,11587286,206,익스트림,"[선물포장] ""러닝/등산 운동추천"" 익스트림 러닝 액티브 에너지젤 (14포) + 선물포장",21000,511,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260324164100_e1a29619d675401ebe6150947cf3778d.jpg,202603
20260329,11945388,207,동화약품헬스케어,"""면역력+스트레스완화"" [동화약품] 프리미엄 건강케어 마그랩 포 스트레스,에너지 마시는 마그네슘 비타민B 25ml/10개입 - 쇼핑백 증정",25000,934,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260102144719_aaf58fc9013641239567f53a08da2f7a.jpg,202603
20260329,772748,208,정관장,[정관장] 화애락 이너제틱 (15g x 60포)_NEW,78000,5258,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240510112846_ba1ff544fd074aefb299bd2bd83b2ece.jpg,202603
20260329,7352724,209,익스트림,"[선물포장] ""응원 에너지선물"" 익스트림 김종국 트리플아르기닌 6200 (15포) + 선물포장",23900,1218,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260324164000_a841c2cf35694a0185404c533c2df162.jpg,202603
20260329,12673335,210,한끼통살,[한끼통살] 닭으로만 채운 31일 식단 챌린지+증정 식단 카달로그 (닭가슴살/그릴드/닭가슴살볼/스테이크/닭다리),50900,1868,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251120160741_40c3839382f04ae990153dc29c4b3348.jpg,202603
20260329,12492528,211,원기담,"""액상형알부민"" 원기담 메가 알부민 맥스 30ml 15병(15일분 액상형 앰플)",25900,3994,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219095706_50f5fb11466646a8b41ca9072d6eb391.jpg,202603
20260329,11802174,212,삼대오백,[헬스/운동]삼대오백 입문자패키지 BCAA+크레아틴+바이퍼 6캔 부스터 EAA 아르기닌 남친 선물,34900,999,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260107091239_1d8830c0f9f54c57ac63c6117c5ab473.jpg,202603
20260329,11954871,213,퍼니트,"""고함량 비타민C"" 퍼니트 메가 바이탈 비타민C 3000 90포 + 쇼핑백",15900,3999,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219135845_a394822be65041cf84c8959aa9822274.jpg,202603
